,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
106,15159920.229846206,14.258,696773256.7179314,93.0,0.1263712789380751,92037411.31436121,696773256.7179314,227228628.92713383,382443084.09450203
107,641074.2644781667,5.101,64107426.44781668,90.0,0.0511966185070899,106972830.34683679,64107426.44781668,64107426.44781668,64107426.44781668
108,1602685.661195417,9.82,42738284.29854445,80.0,0.0511966185070899,106972830.34683679,27208029.227262348,25158183.00444868,26373966.42916927
109,22971827.81046764,8.676,66695464.62265718,119.0,0.0511966185070899,203966349.12633517,149509001.58499005,92078234.7178945,230629948.2552576
110,5342285.537318056,7.867,85476568.5970889,96.0,0.0511966185070899,203966349.12633517,49305192.649372295,85476568.5970889,173882999.32423982
111,2179652.499225767,6.106,25642970.57912667,204.0,0.0511966185070899,91910688.15824017,9368436.526825229,25642970.57912667,25642970.57912667
112,2136914.2149272226,18.732,10368874.05309384,91.0,0.0018770374101971,203966349.12633517,30867415.133814067,87508698.18431804,10368874.05309384
113,42738284.29854445,12.845,67729.49604211832,129.0,0.0018770374101971,182565449.76427466,259039468.33908033,85623994.89905156,67729.49604211832
114,32053713.22390834,3.705,8013428.305977085,118.0,0.1340637284305091,118736550.8626721,162888834.24777153,110591835.36583792,8013428.305977085
115,4006714.1529885423,2.642,69449711.98513474,107.0,0.1340637284305091,232559979.0270753,69449711.98513474,56178398.400480054,41200171.30788268
116,6410742.644781668,21.174,603103003.0679964,100.0,0.1340637284305091,91910688.15824017,240441497.21874118,603103003.0679964,603103003.0679964
117,186979.993806132,0.84,662443.406627439,74.0,0.1340637284305091,63076230.05666705,662443.406627439,662443.406627439,925873.302649162
118,350988.1598017963,2.704,1146454.4763084548,88.0,0.1340637284305091,63076230.05666705,1146454.4763084548,1146454.4763084548,1146454.4763084548
119,373959.987612264,1.971,63038969.34035306,110.0,0.1340637284305091,87242419.5314648,63038969.34035306,208225856.59858185,63038969.34035306
120,5182016.971198514,8.945,10684571.074636113,101.0,0.0821475595717208,106972830.34683679,10684571.074636113,22997554.013783917,10684571.074636113
121,9616113.967172502,14.955,249302327.59536704,125.0,0.0821475595717208,91910688.15824017,166375475.7351277,100456924.26881433,249302327.59536704
122,13355713.84329514,10.528,10684571.074636113,95.0,0.0821475595717208,91910688.15824017,10684571.074636113,10684571.074636113,10684571.074636113
123,69449711.98513474,2.25,130574673.97460516,118.0,0.0821475595717208,182565449.76427466,104185169.51858267,130574673.97460516,130574673.97460516
124,16293970.88882007,3.282,55506346.732734606,120.0,0.0821475595717208,182565449.76427466,162888834.24777153,114433275.97584675,256678100.51166594
125,80134.28305977084,0.6,8013428.305977085,90.0,0.1778002775580348,92037411.31436121,8013428.305977085,8013428.305977085,8013428.305977085
126,4409362.213936204,13.707,637153.0268937753,107.0,0.1778002775580348,118736550.8626721,637153.0268937753,637153.0268937753,3317241.8630690183
127,26711427.68659028,11.528,182981426.63858783,111.0,0.1778002775580348,118736550.8626721,101394399.16152608,85046187.44470103,653880281.7455499
128,320537.1322390833,2.456,186979993.806132,88.0,0.1778002775580348,106972830.34683679,123230119.7669723,74035763.78867012,186979993.806132
129,11753028.182099724,9.667,53.42285537318056,160.0,0.1778002775580348,232559979.0270753,53.42285537318056,88265509.75402533,256678100.51166594
130,14424170.950758751,9.383,26711427.68659028,93.0,0.1778002775580348,91910688.15824017,49305192.649372295,75134142.69341017,173882999.32423982
131,16026856.61195417,24.973,582209089.2709818,133.0,0.1778002775580348,201237486.86604062,216980278.74943033,131699059.0894078,358253153.2380458
132,58765140.91049862,14.952,1063072.0836419947,185.0,0.1778002775580348,201237486.86604062,1063072.0836419947,148630036.06890434,78648128.85775791
133,16026856.61195417,11.177,107773890.12018584,85.0,0.0193832814138861,232559979.0270753,86361874.5959712,78539959.89822832,254117904.15124986
134,37395998.76122639,47.895,2514362714.995355,124.0,0.4534539579950926,232559979.0270753,628151676.7207662,744432167.5092729,1287601050.1712425
135,1602685.661195417,8.777,1565572.8035676684,84.0,0.4534539579950926,87242419.5314648,1565572.8035676684,1565572.8035676684,1565572.8035676684
136,956269.111179932,9.498,5342285.537318056,88.0,0.4534539579950926,87242419.5314648,5342285.537318056,41344960.147194736,5342285.537318056
137,26711427.68659028,12.847,223485684.6557077,113.0,0.0401942057842194,203966349.12633517,197206429.56145173,116304684.42737837,254117904.15124986
138,41669827.19108084,12.901,221757188.17010844,117.0,0.0398833333292498,63076230.05666705,200967642.8183253,250000456.04155377,141193243.7319901
139,45468490.262117445,15.93,126301361.83921511,119.0,0.0821712914208759,232559979.0270753,198287772.2589742,98058767.51179236,62094703.41011527
140,3940602.489383512,7.445,7578081.710352907,93.0,0.0821712914208759,185691009.3341934,27208029.227262348,25158183.00444868,26373966.42916927
141,45468490.262117445,10.64,233586790.639918,96.0,0.0821712914208759,182565449.76427466,159200960.7812402,304537367.39538056,304200174.6119193
142,50520544.73568605,11.182,75780817.10352907,178.0,0.1203167795017513,118736550.8626721,40261901.54049151,40261901.54049151,75780817.10352907
143,60624653.682823256,2.904,4481172.318055352,95.0,0.1203167795017513,106972830.34683679,4481172.318055352,4481172.318055352,4481172.318055352
144,116197252.89207792,20.9,457789112.2321863,134.0,0.1203167795017513,63076230.05666705,96394721.97919124,181348475.89809093,141193243.7319901
145,10104108.94713721,13.13,39911230.34119198,120.0,0.17376526410875,106972830.34683679,39911230.34119198,63270287.151464865,228308166.46423396
146,25260272.367843024,8.225,125567626.7077464,102.0,0.17376526410875,106972830.34683679,96394721.97919124,55569637.131148495,254117904.15124986
147,22229039.68370186,8.647,182610020.1249964,87.0,0.17376526410875,232559979.0270753,116931026.1897568,227228628.92713383,382443084.09450203
148,32838354.07819593,13.454,258054213.78689703,114.0,0.17376526410875,182565449.76427466,181577688.22736284,314448339.12642395,126621899.02756727
149,30312326.841411628,11.962,170927174.4671958,103.0,0.17376526410875,182565449.76427466,197206429.56145173,116304684.42737837,170927174.4671958
150,6567670.815639187,42.455,144341753.2629902,114.0,0.0499007377442387,92037411.31436121,111628952.30330655,153608274.20174003,144341753.2629902
151,2248164.240738029,3.611,11619725.289207792,84.0,0.0499007377442387,118736550.8626721,11619725.289207792,21451271.971028768,26373966.42916927
152,12896788.671090936,6.301,67192324.49846244,120.0,0.0499007377442387,87242419.5314648,67192324.49846244,67192324.49846244,67192324.49846244
153,42942463.02533314,14.734,356675045.8339435,138.0,0.3649088130370737,106972830.34683679,337124131.77650523,277132687.4242823,154594053.45323718
154,5557259.920925465,4.321,136405470.78635234,105.0,0.3649088130370737,232559979.0270753,516761349.9210352,136405470.78635234,304200174.6119193
155,7072876.262996047,8.999,22572579.387904525,99.0,0.3649088130370737,91910688.15824017,22572579.387904525,131109241.65721104,22572579.387904525
156,19197806.9995607,14.402,119682549.07614,122.0,0.3649088130370737,201237486.86604062,74546282.92765523,100456924.26881433,254117904.15124986
157,5052054.473568605,46.85,592355417.9518173,120.0,0.3649088130370737,201237486.86604062,257042049.32858786,292812160.95811415,453862822.0005447
158,30312326.841411628,13.573,404164357.8854884,139.0,0.3649088130370737,182565449.76427466,255248880.65600106,404164357.8854884,404164357.8854884
159,176821906.57490116,7.171,178455195.3697701,102.0,0.0399054185118331,75051078.40614595,137764153.57848555,101186415.59099837,256678100.51166594
160,14145752.525992094,19.06,307786213.65213066,111.0,0.1070104156653349,232559979.0270753,154277187.6323592,309749381.26248837,212330509.50301987
161,9093698.052423488,26.901,170759441.20661885,98.0,0.1070104156653349,201237486.86604062,202572480.19668388,131109241.65721104,254117904.15124986
162,2443764.633791185,3.82,7025826.479683702,110.0,0.0260961938467037,87242419.5314648,7025826.479683702,5960825.526060365,10264979.978343032
163,32838354.07819593,13.885,109675151.6077903,125.0,0.0260961938467037,87242419.5314648,337124131.77650523,80160194.81269489,256678100.51166594
164,18692601.55220384,15.971,160655332.25948164,135.0,0.0359250861634383,185691009.3341934,159200960.7812402,147293372.07753006,304200174.6119193
165,28461828.68142445,11.948,142309143.40712225,114.0,0.0893519760484082,118736550.8626721,109266379.491805,83365278.54955162,228308166.46423396
166,1185909.5283926856,6.137,56923657.3628489,86.0,0.0893519760484082,106972830.34683679,43079802.04275197,56923657.3628489,56923657.3628489
167,20397643.88835419,12.124,601196493.8767277,96.0,0.0893519760484082,203966349.12633517,162888834.24777153,350980036.1259758,228308166.46423396
168,16602733.397497596,12.454,75898209.81713188,113.0,0.0893519760484082,185691009.3341934,75898209.81713188,75898209.81713188,75898209.81713188
169,80641847.93070261,6.498,41364524.35033687,91.0,0.0893519760484082,63076230.05666705,41364524.35033687,157704618.09877837,230629948.2552576
170,52180019.24927816,82.167,3678207539.1919928,121.0,0.4565826288381821,203966349.12633517,2403237043.147929,1414453692.7776492,922036077.3794593
171,56923657.3628489,10.941,42692743.02213668,122.0,0.4565826288381821,232559979.0270753,628151676.7207662,424590298.4584568,256678100.51166594
172,66410933.58999039,19.7,879653956.9727817,125.0,0.4565826288381821,185691009.3341934,699354970.817857,856392047.0010033,254117904.15124986
173,28461828.68142445,19.624,69816173.1843696,92.0,0.4565826288381821,185691009.3341934,69816173.1843696,98058767.51179236,69816173.1843696
174,9487276.227141485,4.652,18974552.45428297,91.0,0.4565826288381821,182565449.76427466,18974552.45428297,12660180.73164599,96381379.01896885
175,5692365.73628489,7.75,42692743.02213668,80.0,0.0041568204061705,92037411.31436121,42692743.02213668,64949169.29720492,42692743.02213668
176,18974552.45428297,19.702,181450917.5283928,93.0,0.0320141971379061,106972830.34683679,86361874.5959712,78539959.89822832,254117904.15124986
177,19045707.02598653,9.705,147351810.98009628,94.0,0.0320141971379061,182565449.76427466,116931026.1897568,227228628.92713383,382443084.09450203
178,104360038.49855632,13.59,240739634.26371515,175.0,0.1582722495964549,232559979.0270753,240739634.26371515,121752395.23555093,254117904.15124986
179,66410933.58999039,9.46,77795665.06256017,163.0,0.1582722495964549,232559979.0270753,104185169.51858267,153608274.20174003,254117904.15124986
180,23718190.56785371,11.095,56923657.3628489,123.0,0.1582722495964549,182565449.76427466,36499536.036317356,84457783.67038864,56923657.3628489
181,16602733.397497596,16.129,1124779136.852512,118.0,0.1582722495964549,182565449.76427466,225364416.05063403,232413019.86233753,653880281.7455499
182,26090009.62463908,11.249,125301578.4457363,109.0,0.1582722495964549,182565449.76427466,159200960.7812402,147293372.07753006,144639493.3894662
183,5692365.73628489,21.596,337822310.4794611,78.0,0.036125480038396,232559979.0270753,221095866.3693077,319226770.3534842,188892286.61772963
184,474363.8113570742,15.727,33205466.794995192,89.0,0.036125480038396,63076230.05666705,33205466.794995192,35851700.71554757,33205466.794995192
185,66410933.58999039,26.081,145862801.95079887,118.0,0.0336005686663333,232559979.0270753,145862801.95079887,123852599.89968638,304200174.6119193
186,1091036.7661212706,11.19,118590952.83926857,90.0,0.0336005686663333,185691009.3341934,118590952.83926857,124009514.41357312,118590952.83926857
187,2371819.056785371,7.059,80641847.93070261,97.0,0.0336005686663333,91910688.15824017,268098557.32990736,80641847.93070261,80641847.93070261
188,42692743.02213668,10.58,474363811.3570742,123.0,0.0461868934018952,232559979.0270753,253114357.79912984,156168354.55321896,252601031.01904467
189,94872762.27141485,22.201,1455770897.8103564,137.0,0.1417425479452007,201237486.86604062,423837985.6227049,744432167.5092729,1455770897.8103564
190,3842346.871992301,7.041,5967496.746871993,106.0,0.0019666379210526,75051078.40614595,3302114.7295314413,201545168.59320056,5967496.746871993
191,3557728.5851780563,7.275,14230914.340712223,102.0,0.0019666379210526,92037411.31436121,14230914.340712223,14230914.340712223,14230914.340712223
192,52887807.86918753,15.599,198329279.50945324,110.0,0.1343365190908855,232559979.0270753,70306278.23121874,116447068.15817623,254117904.15124986
193,51124880.94021461,13.725,43562581.10520184,134.0,0.1343365190908855,185691009.3341934,43562581.10520184,29587165.36611445,43562581.10520184
194,26443903.934593763,7.639,343770751.14971894,99.0,0.1343365190908855,185691009.3341934,162888834.24777153,350980036.1259758,304200174.6119193
195,22036586.612161472,15.202,375487944.1508431,110.0,0.1343365190908855,182565449.76427466,159200960.7812402,304537367.39538056,144639493.3894662
196,4407317.322432295,12.69,16367754.037894735,88.0,0.0340240008224071,87242419.5314648,8552171.128234949,16367754.037894735,70837704.0808221
197,105775615.73837504,8.194,92769855.90769544,134.0,0.0340240008224071,87242419.5314648,92769855.90769544,100456924.26881433,228308166.46423396
198,17629269.289729178,26.508,134297217.20510986,132.0,0.0340240008224071,201237486.86604062,134297217.20510986,64949169.29720492,358253153.2380458
199,11899756.770567194,14.28,621431742.4629534,109.0,0.0994364912332635,185691009.3341934,358013254.66467994,223262904.6092892,228308166.46423396
200,4848049.054675523,9.152,90016190.48854369,92.0,0.0994364912332635,87242419.5314648,90016190.48854369,90016190.48854369,254117904.15124986
201,7492439.4481349,6.712,28740482.06691876,114.0,0.1034111639007224,92037411.31436121,94984758.03468262,17868738.764514547,28740482.06691876
202,66109759.83648441,20.184,220365866.1216147,183.0,0.1034111639007224,118736550.8626721,111628952.30330655,74668031.8476671,228308166.46423396
203,5288780.786918753,6.992,63304061.629024014,114.0,0.1034111639007224,203966349.12633517,48223380.05529292,42700324.801630944,63304061.629024014
204,11084403.06591722,4.89,105775615.73837504,124.0,0.1034111639007224,203966349.12633517,105775615.73837504,74858313.74569637,230629948.2552576
205,30851221.257026058,8.581,88146346.44864589,104.0,0.1034111639007224,91910688.15824017,74546282.92765523,632218448.7286683,173882999.32423982
206,44073173.22432295,9.668,45836100.15329586,93.0,0.1034111639007224,91910688.15824017,45836100.15329586,78539959.89822832,254117904.15124986
207,22036586.612161472,11.845,31864904.241185486,114.0,0.1034111639007224,91910688.15824017,253114357.79912984,618030183.729222,173882999.32423982
208,10136829.841594275,14.903,154256106.2851303,121.0,0.1034111639007224,91910688.15824017,154256106.2851303,87197020.72118658,173882999.32423982
209,440731.7322432294,6.621,1596427.2951660703,80.0,0.1034111639007224,201237486.86604062,1596427.2951660703,1596427.2951660703,1596427.2951660703
210,19832927.950945325,0.952,38784392.437404186,114.0,0.0054207535365097,185691009.3341934,38784392.437404186,38784392.437404186,38784392.437404186
211,66109759.83648441,8.75,435442951.4563107,101.0,0.0608602783417233,232559979.0270753,145486482.66390884,210727043.55551657,256678100.51166594
212,24240245.273377616,11.792,105775615.73837504,118.0,0.2566128218988054,118736550.8626721,81928008.64499903,131109241.65721104,126621899.02756727
213,29969757.7925396,12.748,116874805.35390905,107.0,0.2566128218988054,232559979.0270753,116874805.35390905,87545482.63211773,212330509.50301987
214,88146346.44864589,23.801,828064438.6590904,116.0,0.2566128218988054,232559979.0270753,628151676.7207662,310340770.3964354,228308166.46423396
215,2908829.432805314,44.158,70517077.15891671,94.0,0.2566128218988054,91910688.15824017,70517077.15891671,116849479.76982537,26373966.42916927
216,771280.5314256515,5.886,2622120.219029126,82.0,0.2566128218988054,91910688.15824017,2622120.219029126,2622120.219029126,2622120.219029126
217,11018293.306080736,4.595,50089095.259683184,102.0,0.2566128218988054,63076230.05666705,50089095.259683184,603828474.9925625,228308166.46423396
218,2864756.259580991,27.639,242402452.73377612,127.0,0.2566128218988054,63076230.05666705,242402452.73377612,72294217.24554792,242402452.73377612
219,1432378.1297904956,31.946,309719817.51660705,91.0,0.2566128218988054,87242419.5314648,100281790.27967276,65371923.23374707,309719817.51660705
220,15425610.628513029,19.605,109947287.02552886,116.0,0.2566128218988054,182565449.76427466,189845399.24894804,84295006.1073772,254117904.15124986
221,34905953.19366377,28.638,64170910.42926928,140.0,0.0089689348675999,63076230.05666705,64170910.42926928,181348475.89809093,64170910.42926928
222,26443903.934593763,35.92,801310977.977721,110.0,0.1119963223538266,185691009.3341934,225364416.05063403,249795579.7330388,256678100.51166594
223,242402452.73377612,47.003,1323156071.2376902,143.0,0.1849327139542561,182565449.76427466,656964014.7268993,309749381.26248837,735524237.0389853
224,15845897.347571475,17.695,89093712.33421977,93.0,0.1911339736370375,92037411.31436121,49015830.260374136,75134142.69341017,256678100.51166594
225,35653269.03203583,7.611,151328319.66930762,103.0,0.1911339736370375,232559979.0270753,87361796.05908781,314448339.12642395,304200174.6119193
226,134690127.45435756,21.272,833130137.029225,126.0,0.1911339736370375,232559979.0270753,699354970.817857,856392047.0010033,254117904.15124986
227,55460640.71650017,10.185,51561313.98900448,123.0,0.1911339736370375,91910688.15824017,51561313.98900448,51561313.98900448,228308166.46423396
228,138651601.79125044,12.812,125800579.04236996,118.0,0.1911339736370375,182565449.76427466,116829202.10170165,744432167.5092729,173882999.32423982
229,1188442.3010678608,29.496,34749090.24496039,91.0,0.0270044349710089,106972830.34683679,255324258.45244068,214333972.3740774,189810697.3250322
230,79229486.73785739,13.439,141986770.9969549,98.0,0.0270044349710089,182565449.76427466,141986770.9969549,141986770.9969549,188892286.61772963
231,43576217.70582157,9.888,60664457.17428867,121.0,0.2004049655189479,118736550.8626721,60664457.17428867,131699059.0894078,49899614.861546315
232,35653269.03203583,9.085,158248143.81150535,96.0,0.2004049655189479,106972830.34683679,86361874.5959712,78539959.89822832,254117904.15124986
233,31691794.695142955,11.609,258288126.7654151,97.0,0.2004049655189479,203966349.12633517,137101720.88023525,258288126.7654151,100176009.4216098
234,9903685.842232171,6.877,59480245.72781261,110.0,0.2004049655189479,91910688.15824017,123230119.7669723,59480245.72781261,228308166.46423396
235,15845897.347571475,20.817,82183669.07215984,94.0,0.2004049655189479,91910688.15824017,30867415.133814067,82183669.07215984,74072434.99984257
236,27730320.358250085,11.881,296577824.3137168,122.0,0.2004049655189479,87242419.5314648,150004341.46002683,116304684.42737837,296577824.3137168
237,15845897.347571475,14.514,396147433.68928695,94.0,0.2004049655189479,182565449.76427466,142519523.0852568,225179787.62018752,228308166.46423396
238,31691794.695142955,24.757,170360751.70546332,113.0,0.3567341406525222,75051078.40614595,159200960.7812402,161303831.8679356,256678100.51166594
239,17826634.516017914,7.117,88055651.56045471,110.0,0.3567341406525222,118736550.8626721,103687507.54204987,49914026.91427275,230629948.2552576
240,23372698.58766793,9.761,204880983.61650705,122.0,0.3567341406525222,118736550.8626721,166730394.56931993,70382377.07089365,173882999.32423982
241,9111390.9748536,7.348,79229486.73785739,100.0,0.3567341406525222,203966349.12633517,164314026.72503033,156168354.55321896,230629948.2552576
242,27730320.358250085,35.02,337446940.80110234,119.0,0.3567341406525222,232559979.0270753,257042049.32858786,440898889.1560734,453862822.0005447
243,69325800.89562522,26.445,92849510.8850155,156.0,0.3567341406525222,91910688.15824017,140820028.4122546,92849510.8850155,92849510.8850155
244,124786441.6121254,29.412,594221150.5339304,147.0,0.3567341406525222,91910688.15824017,656964014.7268993,262359849.93663368,254117904.15124986
245,388224.4850155012,1.07,1683626.5931794697,80.0,0.3567341406525222,63076230.05666705,1265699.2628148335,877865.574636554,925873.302649162
246,47537692.04271443,9.103,79630574.13004479,171.0,0.3567341406525222,87242419.5314648,79630574.13004479,82278607.92591892,177620433.37567356
247,36643637.616259046,5.227,115574619.33988288,125.0,0.3567341406525222,201237486.86604062,77378060.7398754,111091657.07003105,230629948.2552576
248,47537692.04271443,9.89,149837521.80095074,123.0,0.3567341406525222,182565449.76427466,628151676.7207662,149837521.80095074,173882999.32423982
249,31691794.695142955,11.657,420946263.0382363,105.0,0.3567341406525222,182565449.76427466,337124131.77650523,156050479.53465617,173882999.32423982
250,10695980.709610747,8.695,149742315.6882122,118.0,0.0278402520652772,87242419.5314648,149742315.6882122,69046670.51871018,254117904.15124986
251,28531282.93147778,16.629,32463715.70000689,102.0,0.0278402520652772,182565449.76427466,32463715.70000689,190365850.9312057,32463715.70000689
252,1188442.3010678608,8.197,47492012.282135725,89.0,0.1064837026207834,118736550.8626721,37823381.431077205,35692190.238432825,70837704.0808221
253,5367797.726489838,14.33,19807371.684464347,92.0,0.1064837026207834,203966349.12633517,101394399.16152608,41344960.147194736,43189105.50997235
254,43576217.70582157,53.257,415684636.7854496,117.0,0.1064837026207834,203966349.12633517,225035426.31746584,242089443.99570662,378514308.9185389
255,47537692.04271443,7.404,213919614.19221497,102.0,0.1064837026207834,232559979.0270753,213919614.19221497,92078234.7178945,256678100.51166594
256,7922948.673785739,0.6,3961474.336892869,110.0,0.0847413340538283,106972830.34683679,3961474.336892869,3961474.336892869,3961474.336892869
257,138651601.79125044,37.018,550644932.8281089,132.0,0.0847413340538283,182565449.76427466,268098557.32990736,319261277.30623806,256678100.51166594
258,36445563.8994144,8.213,37024640.33355839,114.0,0.0056571964805943,185691009.3341934,181577688.22736284,114433275.97584675,304200174.6119193
259,69775467.69137426,4.801,13131701.15423602,121.0,0.1199075929274872,118736550.8626721,336170197.6905239,13131701.15423602,13131701.15423602
260,20932640.30741228,13.056,13955093.538274853,180.0,0.1199075929274872,106972830.34683679,22826616.380070183,22826616.380070183,96381379.01896885
261,76753014.46051168,6.081,54773742.1377288,114.0,0.1199075929274872,232559979.0270753,45068680.237086594,101186415.59099837,228308166.46423396
262,59309147.53766813,12.487,230721745.44043687,100.0,0.1199075929274872,91910688.15824017,162888834.24777153,350980036.1259758,228308166.46423396
263,17443866.922843564,22.094,209326403.0741228,109.0,0.1199075929274872,63076230.05666705,209326403.0741228,209326403.0741228,209326403.0741228
264,69775467.69137426,12.791,173821285.4239822,114.0,0.1199075929274872,182565449.76427466,210817308.04836735,88265509.75402533,188892286.61772963
265,52331600.7685307,9.049,246612124.3730529,115.0,0.1199075929274872,182565449.76427466,159200960.7812402,122274390.17648506,304200174.6119193
266,62797920.92223684,35.442,1878355590.251795,124.0,0.2495114835471066,203966349.12633517,2403237043.147929,632218448.7286683,922036077.3794593
267,48842827.38396198,3.752,58109445.59004956,112.0,0.2495114835471066,232559979.0270753,162888834.24777153,161303831.8679356,58109445.59004956
268,125595841.84447367,13.074,24421413.69198099,115.0,0.2495114835471066,91910688.15824017,25924608.3371997,83365278.54955162,100176009.4216098
269,8721933.461421782,4.578,34887733.84568713,91.0,0.19296108318509,203966349.12633517,34887733.84568713,74035763.78867012,34887733.84568713
270,19188253.61512792,6.548,16972882.51592679,95.0,0.19296108318509,232559979.0270753,16972882.51592679,16972882.51592679,16972882.51592679
271,12210706.845990496,25.389,291150485.7112671,88.0,0.19296108318509,185691009.3341934,291150485.7112671,337727204.80413777,256678100.51166594
272,27910187.076549705,14.456,40872100.09647892,113.0,0.19296108318509,185691009.3341934,118210526.96236897,584279955.0678893,173882999.32423982
273,20932640.30741228,14.397,139014864.41956922,98.0,0.19296108318509,185691009.3341934,99980497.39549367,128478109.32619865,84238483.93330686
274,34887733.84568713,9.941,36244877.15860451,89.0,0.19296108318509,63076230.05666705,86361874.5959712,78539959.89822832,60133983.35951218
275,52331600.7685307,9.442,243516382.24289617,109.0,0.19296108318509,87242419.5314648,131989659.39630918,184550414.72187397,304200174.6119193
276,34887733.84568713,10.007,353412743.8568106,111.0,0.19296108318509,182565449.76427466,181577688.22736284,208225856.59858185,173882999.32423982
277,34887733.84568713,12.007,360390290.6259481,110.0,0.19296108318509,182565449.76427466,166730394.56931993,284026748.6500103,360390290.6259481
278,16746112.245929822,13.052,79347524.51850744,117.0,0.0322268534485889,92037411.31436121,140508676.34153736,17868738.764514547,256678100.51166594
279,31398960.46111842,8.366,129509226.86013149,125.0,0.0322268534485889,232559979.0270753,200967642.8183253,129509226.86013149,230629948.2552576
280,25119168.368894733,8.603,44410951.33420973,104.0,0.0322268534485889,63076230.05666705,281610309.85961586,22384354.53958361,43189105.50997235
281,296545.7376883406,2.615,847771.9324501973,85.0,0.0814502266217013,75051078.40614595,1265699.2628148335,877865.574636554,925873.302649162
282,15699480.23055921,8.494,25140868.53934675,113.0,0.0814502266217013,75051078.40614595,25140868.53934675,12639716.77504125,11958825.555345908
283,3139896.0461118417,10.865,8721933.461421782,142.0,0.0814502266217013,92037411.31436121,8721933.461421782,8721933.461421782,3317241.8630690183
284,29654573.768834066,10.749,146528482.15188596,134.0,0.0814502266217013,203966349.12633517,146528482.15188596,87197020.72118658,62094703.41011527
285,22677026.999696635,9.684,84657120.13144302,116.0,0.0814502266217013,232559979.0270753,159200960.7812402,147293372.07753006,84657120.13144302
286,20932640.30741228,15.184,191069383.3171241,124.0,0.0814502266217013,63076230.05666705,189845399.24894804,118826239.20252003,256678100.51166594
287,17443866.922843564,15.415,90746010.0328365,124.0,0.0814502266217013,87242419.5314648,137950308.23724404,35851700.71554757,58162675.49944687
288,62797920.92223684,23.114,80241787.8450804,129.0,0.0814502266217013,201237486.86604062,111628952.30330655,153608274.20174003,254117904.15124986
289,153506028.92102337,8.85,12156041.255827688,219.0,0.0814502266217013,201237486.86604062,70306278.23121874,74668031.8476671,254117904.15124986
290,69775467.69137426,8.927,79413451.86915563,96.0,0.0101049034196653,91910688.15824017,79413451.86915563,79413451.86915563,228308166.46423396
291,3488773.384568713,16.025,74584256.86250177,89.0,0.0766060427031864,92037411.31436121,74584256.86250177,65371923.23374707,70837704.0808221
292,26514677.722722217,13.623,41865280.61482456,103.0,0.0766060427031864,118736550.8626721,226523009.74717316,27395815.299655434,41865280.61482456
293,1918825.361512792,38.267,208470261.574323,95.0,0.0766060427031864,203966349.12633517,208470261.574323,113678031.13833117,90207651.66606688
294,66286694.30680554,58.334,156233185.63187382,144.0,0.0766060427031864,203966349.12633517,216980278.74943033,148630036.06890434,78648128.85775791
295,5233160.0768530695,12.512,51620714.34859744,92.0,0.0766060427031864,185691009.3341934,104275526.69046201,51620714.34859744,51620714.34859744
296,52331600.7685307,14.393,69265729.98970169,102.0,0.0766060427031864,182565449.76427466,99044825.55738494,85046187.44470103,304200174.6119193
297,52331600.7685307,11.662,234385519.1867489,125.0,0.0809777807439945,118736550.8626721,202572480.19668388,202135446.7509817,228308166.46423396
298,94196881.38335524,20.478,402010973.3387805,133.0,0.0809777807439945,232559979.0270753,116829202.10170165,223262904.6092892,228308166.46423396
299,22677026.999696635,12.612,111288382.19435738,105.0,0.0141608043390135,185691009.3341934,45068680.237086594,131109241.65721104,111288382.19435738
300,15699480.23055921,40.942,205325149.81200123,104.0,0.0261264402899534,185691009.3341934,68513626.08656454,249795579.7330388,173882999.32423982
301,122107068.45990495,18.962,94573529.3579533,111.0,0.1014667492914093,63076230.05666705,94573529.3579533,49099320.20482043,141193243.7319901
302,6977546.769137426,11.578,38376507.23025584,104.0,0.1014667492914093,63076230.05666705,38376507.23025584,38376507.23025584,26373966.42916927
303,188393762.7667105,27.647,664467264.3521974,127.0,0.1014667492914093,182565449.76427466,149509001.58499005,441708319.93963283,735524237.0389853
304,41865280.61482456,13.83,58080401.55162302,103.0,0.0074881400211667,75051078.40614595,81928008.64499903,87545482.63211773,58080401.55162302
305,41865280.61482456,6.923,768161.6125877238,120.0,0.0074881400211667,185691009.3341934,154277187.6323592,29587165.36611445,11958825.555345908
306,34887733.84568713,8.337,55105834.9874325,99.0,0.0070118994616363,203966349.12633517,27208029.227262348,75134142.69341017,254117904.15124986
307,15809953.25817982,14.494,62940559.07545781,99.0,0.1018124468831261,118736550.8626721,257042049.32858786,83631378.9956025,62940559.07545781
